,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
45609,0.37531,0.35669,0.47772,0.37134,0.60303,0.93016,0.89747,0.93959,0.50481,0.16527,0.43213,0.39462
37891,0.682,0.64617,0.68632,0.6466,0.71131,0.9819,0.90905,0.98802,0.28991,0.00063,0.06606,0.08059
9274,0.8625,0.82156,0.86316,0.87367,0.89392,0.91934,0.8805,0.96182,0.5543,0.05897,0.38779,0.37892
7438,0.79094,0.74567,0.80058,0.79597,0.85983,0.94232,0.90181,0.94184,0.69031,0.14308,0.11654,0.1392
1240,0.98326,0.91418,0.94837,0.87941,0.92173,0.96317,0.85713,0.98754,0.30873,0.0044,0.08657,0.10507
37790,0.57838,0.54909,0.60112,0.55,0.64104,0.97317,0.83556,1.01467,0.40289,0.06322,0.06845,0.08627
18060,0.81799,0.7218,0.76281,0.64678,0.71476,0.78766,0.64933,0.82246,0.01823,0.00051,0.08261,0.08091
11472,0.49297,0.46061,0.50847,0.48994,0.57476,0.93382,0.90308,0.94285,0.49036,0.02276,0.71394,0.50719
17165,0.9169,0.8691,0.90007,0.90495,0.90792,0.96141,0.93739,0.94269,0.83007,0.18709,0.07456,0.09408
12711,0.99219,0.93463,0.98508,0.98132,1.002,1.01703,0.97783,1.027,0.4544,0.00543,0.66443,0.51485
43749,0.72083,0.69132,0.75135,0.7261,0.80693,1.10123,1.0349,1.11351,0.68208,0.28996,0.60352,0.38583
16052,0.6785,0.63205,0.69853,0.68871,0.79475,0.82509,0.77728,0.84774,0.65753,0.42735,0.65422,0.53465
33193,0.70301,0.65214,0.69344,0.68418,0.71914,0.81325,0.74529,0.82793,0.4347,0.02283,0.32621,0.31541
48838,0.82095,0.77478,0.81054,0.81648,0.83354,0.95995,0.94562,0.94882,0.85049,0.29872,0.13539,0.1579
27208,0.2946,0.27985,0.37694,0.25955,0.46562,0.98455,0.83233,1.03106,0.16152,0.02252,0.42602,0.3808
19194,0.74402,0.68207,0.73115,0.74761,0.79001,0.85056,0.82414,0.85726,0.49677,0.02633,0.6315,0.51836
2014,0.70041,0.64643,0.68886,0.69101,0.71753,0.81118,0.75198,0.83269,0.4528,0.03247,0.52333,0.39952
17580,0.32119,0.2859,0.2867,0.28823,0.28991,0.29067,0.28439,0.28817,0.2008,0.01759,0.09173,0.10464
23318,0.74613,0.70117,0.74878,0.74899,0.78423,0.91468,0.8643,0.92117,0.64092,0.15601,0.25033,0.28261
37625,0.49924,0.44143,0.47234,0.49632,0.50403,0.50697,0.50292,0.50734,0.40734,0.07544,0.10941,0.1311
20895,0.73965,0.70528,0.73807,0.74252,0.76993,0.80321,0.76696,0.85945,0.40611,0.02062,0.57959,0.34958
14553,0.49591,0.40051,0.43339,0.44665,0.46214,0.57236,0.54757,0.57216,0.32214,0.03863,0.27455,0.19158
16841,0.82424,0.77672,0.82117,0.79835,0.8181,0.84307,0.79237,0.88491,0.45851,0.00631,0.04905,0.0626
21835,0.61629,0.59237,0.65314,0.65423,0.66532,0.67637,0.66065,0.68274,0.41791,0.06555,0.56583,0.42481
7936,0.89163,0.84361,0.87801,0.88314,0.89328,0.9754,0.95974,0.95869,0.86596,0.24224,0.09405,0.11686
32030,0.28544,0.30442,0.51563,0.29331,0.7374,1.02469,1.00072,1.03128,0.60119,0.01947,0.72952,0.76274
10,0.64245,0.60043,0.63507,0.63536,0.66067,0.89272,0.80395,0.92085,0.57854,0.13627,0.07383,0.09316
32712,0.54779,0.52537,0.60104,0.5295,0.66875,0.9581,0.83828,0.99666,0.1452,0.00034,0.74929,0.52982
38480,0.7863,0.7002,0.75246,0.7666,0.7813,0.7891,0.76986,0.79671,0.48654,0.03914,0.60709,0.49873
3389,0.5004,0.40099,0.46125,0.4801,0.51245,0.68991,0.67209,0.69689,0.4748,0.08216,0.09407,0.10997
19151,0.56451,0.54604,0.63602,0.55311,0.70935,1.07013,0.98118,1.09486,0.25597,0.00048,0.82229,0.55824
13886,0.46428,0.43899,0.50408,0.45524,0.57269,1.01945,1.01652,1.02157,0.889,0.23032,0.1542,0.20907
19940,0.72744,0.63741,0.66856,0.62245,0.65444,0.69326,0.62365,0.71823,0.34163,0.02282,0.30261,0.30023
32541,0.81213,0.77085,0.81189,0.84589,0.86802,0.9029,0.87493,0.96712,0.72185,0.18843,0.07531,0.0953
46134,0.6201,0.64683,0.84081,0.78292,0.99313,1.05201,0.93007,1.0863,0.10124,0.00032,0.93198,0.68743
42895,0.74929,0.72312,0.76683,0.75776,0.76502,0.77234,0.7682,0.78437,0.63741,0.217,0.70994,0.60224
34741,0.55741,0.52198,0.56176,0.53318,0.58758,0.9059,0.77325,0.95045,0.29294,0.00347,0.07116,0.08983
21983,0.54088,0.50513,0.51545,0.47583,0.49862,0.52574,0.47129,0.54252,0.14501,0.00484,0.14852,0.14979
12351,0.29955,0.26203,0.28475,0.31113,0.34275,0.37453,0.38765,0.4424,0.20459,0.00297,0.6267,0.48038
24408,0.10772,0.09024,0.13308,0.07562,0.19595,0.68193,0.69869,0.88434,0.04364,0.00033,0.50875,0.31232
32060,0.79033,0.7447,0.77476,0.7871,0.78974,0.78878,0.7855,0.78642,0.72015,0.18086,0.08116,0.10177
48268,0.56181,0.52524,0.55372,0.53962,0.57913,1.03212,0.99969,1.0332,0.55843,0.01516,0.0807,0.09702
37924,0.77424,0.71077,0.7562,0.7722,0.78727,0.8304,0.81165,0.82798,0.76811,0.35462,0.16492,0.19423
31163,0.88827,0.8423,0.87317,0.8851,0.89065,0.94658,0.90968,0.95286,0.86656,0.36013,0.15461,0.18255
11022,0.23399,0.24236,0.29963,0.34808,0.40649,0.47077,0.45555,0.6046,0.0402,0.00027,0.98739,0.76601
40435,0.85111,0.80698,0.83951,0.83681,0.85109,0.95981,0.87905,0.98084,0.63524,0.16704,0.10751,0.13036
6996,0.88156,0.83775,0.86585,0.87502,0.8809,0.95157,0.90597,0.96572,0.85473,0.34175,0.14822,0.17301
31275,0.82036,0.77934,0.81162,0.8166,0.8332,0.97971,0.92074,0.99023,0.8004,0.31445,0.13531,0.16282
35988,0.55511,0.54079,0.59024,0.52884,0.51661,0.51443,0.51921,0.53017,0.35429,0.03549,0.12333,0.18122
25949,0.66159,0.57039,0.62886,0.64749,0.66592,0.69985,0.66936,0.70719,0.5233,0.07718,0.10433,0.12434
38057,0.44577,0.42473,0.52179,0.4427,0.64223,0.84646,0.75474,0.87611,0.35639,0.12775,0.67589,0.48934
39591,0.55501,0.52412,0.56368,0.53369,0.59511,0.93299,0.78959,0.98116,0.34242,0.01061,0.06375,0.08064
9208,0.73688,0.69387,0.73074,0.72265,0.7538,0.9322,0.84416,0.94979,0.54769,0.04185,0.07718,0.09316
26832,0.54273,0.50441,0.55262,0.54385,0.6019,0.89981,0.8786,0.9063,0.56903,0.08389,0.63507,0.44797
3075,0.55041,0.5438,0.64695,0.64034,0.67332,0.69592,0.5905,0.66453,0.08314,0.00035,0.52353,0.40207
17033,0.18275,0.15437,0.18485,0.2281,0.26136,0.2953,0.29596,0.37481,0.07955,0.00166,0.56972,0.44459
15164,0.72634,0.68827,0.73116,0.81272,0.84913,0.89916,0.79904,0.92939,0.45151,0.01419,0.07255,0.08771
22759,0.3728,0.33536,0.42554,0.35416,0.52519,0.79345,0.78487,0.7971,0.57005,0.04379,0.65247,0.46028
32813,0.41249,0.3324,0.36452,0.35732,0.40655,0.60266,0.56231,0.6126,0.22456,0.00404,0.38877,0.23873
29856,0.54342,0.5361,0.67942,0.97103,0.98476,0.99112,0.97509,0.99795,0.63743,0.01991,0.94552,0.92477
27220,0.78785,0.74564,0.77041,0.78254,0.78563,0.78564,0.78374,0.78448,0.749,0.28846,0.12854,0.15598
4347,0.50833,0.47363,0.49531,0.50638,0.51158,0.51402,0.50905,0.51321,0.43148,0.16211,0.10619,0.13174
6390,0.33489,0.29551,0.37756,0.44069,0.51546,0.59681,0.51797,0.64134,0.02549,0.00082,0.50693,0.34596
41720,0.44967,0.37576,0.40973,0.42505,0.4336,0.4361,0.42652,0.4384,0.25732,0.00379,0.08122,0.09574
4715,0.60356,0.55553,0.60577,0.57746,0.65105,0.84348,0.74694,0.87261,0.30897,0.00258,0.06874,0.08528
22182,0.30508,0.29519,0.41567,0.23995,0.51892,0.94207,0.82269,0.97941,0.05479,0.00038,0.71751,0.50588
31097,0.62211,0.5942,0.66642,0.61167,0.7052,0.95476,0.82966,0.99545,0.50907,0.11279,0.08495,0.10583
36118,0.43311,0.41592,0.45869,0.46041,0.51446,0.58504,0.5741,0.68466,0.28943,0.02284,0.71689,0.43448
30882,0.50338,0.43637,0.45938,0.43844,0.47267,0.61693,0.58556,0.70514,0.11537,0.00051,0.38024,0.24768
15305,0.22817,0.23963,0.34239,0.48732,0.57575,0.67105,0.70726,0.88615,0.1822,0.00042,0.31409,0.36249
895,0.72292,0.67049,0.70723,0.71572,0.73025,0.80785,0.7535,0.83371,0.50213,0.06344,0.53008,0.4051
14091,0.69595,0.66135,0.70252,0.68781,0.74396,0.97292,0.88027,0.99579,0.60121,0.11972,0.07752,0.09773
32310,0.45664,0.4286,0.49818,0.44789,0.56307,0.90496,0.84174,0.92318,0.36931,0.03299,0.74504,0.58424
33003,0.44737,0.41562,0.47142,0.40454,0.51209,0.87444,0.73896,0.91588,0.10535,0.0004,0.61646,0.33847
7146,0.31814,0.31874,0.46377,0.39236,0.67544,0.7884,0.75831,0.79592,0.39695,0.0427,0.51703,0.32457
25504,0.69571,0.70714,0.78669,0.79688,0.79852,0.80335,0.80978,0.80329,0.69837,0.17271,0.11531,0.15569
35661,0.43699,0.39373,0.45698,0.36629,0.50909,0.81975,0.71848,0.84916,0.05631,0.00042,0.66511,0.45161
14457,0.37105,0.37779,0.55136,0.39532,0.75635,0.94431,0.86441,0.96587,0.29785,0.02012,0.74813,0.42818
991,0.257,0.19684,0.22306,0.23364,0.24031,0.24638,0.24337,0.25825,0.0972,0.00711,0.252,0.27161
34133,0.69125,0.60115,0.66341,0.69379,0.71245,0.73833,0.72771,0.73568,0.68158,0.3329,0.20823,0.23031
48277,0.73012,0.69146,0.76033,0.74425,0.80832,0.93335,0.89003,0.94693,0.59405,0.10979,0.61485,0.50393
33975,0.62085,0.53929,0.59616,0.61882,0.63849,0.75171,0.74773,0.76836,0.54775,0.07281,0.10172,0.12133
2465,0.21966,0.19725,0.30358,0.17483,0.37921,0.88087,0.77265,0.91411,0.1021,0.00102,0.81505,0.63702
12199,0.51439,0.49464,0.55042,0.49987,0.60819,0.98359,0.83628,1.03012,0.41189,0.11719,0.09349,0.11378
10737,0.58755,0.50257,0.55911,0.57308,0.58129,0.58474,0.58308,0.59069,0.50077,0.12708,0.1172,0.13815
48216,0.68888,0.65794,0.68893,0.72007,0.73367,0.74703,0.75815,0.78767,0.69839,0.27612,0.12667,0.15243
12182,0.57057,0.52402,0.57597,0.54381,0.64588,0.87795,0.81976,0.88963,0.28284,0.00071,0.06482,0.07995
36970,0.71677,0.69923,0.77786,0.8573,0.91457,0.96737,0.84674,0.99908,0.4452,0.0524,0.08359,0.10206
5347,0.63877,0.60336,0.65082,0.72905,0.82536,0.89646,0.86847,0.90393,0.54463,0.08241,0.6192,0.47826
1371,0.34766,0.34444,0.50305,0.33083,0.68001,1.01746,1.00332,1.02264,0.70789,0.07114,0.86996,0.87983
16131,0.76149,0.73296,0.80473,0.76521,0.96969,1.08817,1.02714,1.1019,0.35861,0.00055,0.72804,0.52658
45473,0.86726,0.82289,0.86164,0.8615,0.89007,0.99122,0.93946,0.98819,0.81521,0.28544,0.10397,0.12415
22595,0.87769,0.82538,0.85883,0.87162,0.87223,0.86905,0.8646,0.86373,0.84744,0.29207,0.09572,0.11897
27815,0.78936,0.73784,0.77669,0.78563,0.7976,0.89424,0.86128,0.88663,0.67258,0.08722,0.07259,0.09144
15397,0.35263,0.30726,0.33407,0.36753,0.38435,0.39573,0.39073,0.4043,0.20498,0.0027,0.33433,0.28098
31756,0.83502,0.80277,0.90834,0.98189,0.99934,1.00856,0.94989,1.00892,0.38423,0.00201,0.05621,0.07092
13895,0.74686,0.68536,0.7272,0.74148,0.7523,0.81259,0.76984,0.8225,0.60418,0.07128,0.07166,0.08969
46074,0.44985,0.3604,0.4163,0.42447,0.46814,0.69907,0.67905,0.70568,0.36188,0.00431,0.0806,0.09408
26924,0.73707,0.68696,0.72363,0.64234,0.72001,0.8743,0.73196,0.91973,0.05648,0.0003,0.6581,0.47672
26435,0.77367,0.71232,0.75503,0.76382,0.77253,0.82767,0.78149,0.83682,0.66478,0.12789,0.06157,0.07812
6979,0.48873,0.45585,0.69629,0.69415,0.74615,0.77441,0.72215,0.79315,0.40155,0.1203,0.12917,0.16187
30189,0.22715,0.16062,0.18242,0.21481,0.2543,0.29509,0.27774,0.37358,0.02404,0.0016,0.48299,0.37377
3183,0.44776,0.35378,0.41815,0.42307,0.47283,0.66074,0.59987,0.68405,0.24224,0.00494,0.10293,0.11434
1606,0.50333,0.4819,0.52526,0.56804,0.58667,0.60126,0.60242,0.61438,0.43807,0.12262,0.48456,0.36471
10714,0.74519,0.70288,0.73479,0.75087,0.75533,0.75617,0.75572,0.75725,0.70316,0.19397,0.10315,0.12708
44882,0.71179,0.66098,0.70164,0.71054,0.73078,0.90294,0.87702,0.90101,0.64852,0.12277,0.0949,0.11687
12267,0.61562,0.61015,0.68652,0.59787,0.72158,0.95222,0.80014,1.00145,0.24913,0.0145,0.13253,0.16545
17808,0.25908,0.25593,0.37919,0.48087,0.57151,0.66147,0.61623,0.73964,0.03794,0.00077,0.63298,0.49641
31089,0.5443,0.53259,0.76321,0.48803,1.02078,1.10423,1.07222,1.11152,0.57654,0.00821,0.57727,0.41134
8594,0.21335,0.20282,0.32373,0.1833,0.43714,1.02225,0.90476,1.05818,0.07761,0.00035,0.91299,0.602
33671,0.35601,0.3604,0.52411,0.32992,0.67211,0.9876,0.83595,1.03322,0.16166,0.00389,0.28323,0.31606
23739,0.68989,0.64212,0.70587,0.68758,0.76567,0.85803,0.78518,0.87745,0.50006,0.0425,0.06714,0.08461
49911,0.48523,0.46559,0.55721,0.4856,0.68978,1.00863,0.95991,1.01975,0.55317,0.2494,0.23658,0.27194
16840,0.72111,0.68653,0.71763,0.73031,0.73735,0.74251,0.73901,0.74815,0.60287,0.12654,0.64483,0.53427
12871,0.72286,0.68992,0.75165,0.71786,0.83759,1.01808,0.98743,1.01261,0.64644,0.05392,0.05948,0.07577
43647,0.79448,0.70628,0.76906,0.79925,0.80932,0.8119,0.80963,0.81485,0.73391,0.35841,0.16736,0.19574
13829,0.70542,0.65985,0.73677,0.83319,0.87984,0.9,0.87785,0.9033,0.51857,0.01692,0.46248,0.39332
5683,0.62112,0.58343,0.60895,0.53514,0.60232,0.95438,0.80705,0.98822,0.04252,0.00025,0.23498,0.19689
17869,0.70815,0.66984,0.7116,0.70847,0.76829,0.95595,0.91138,0.96173,0.70616,0.24064,0.10804,0.1331
20464,0.68028,0.6217,0.68073,0.67858,0.72231,0.87367,0.83765,0.88156,0.4547,0.03272,0.10759,0.13016
11997,0.80918,0.76675,0.80839,0.81867,0.83321,0.86859,0.85107,0.90186,0.6016,0.09546,0.70909,0.5858
39979,0.85305,0.80888,0.84045,0.84001,0.84957,0.92642,0.8644,0.93775,0.69959,0.12294,0.07543,0.09316
25509,0.74575,0.71248,0.75428,0.77985,0.82143,0.87194,0.91535,1.08893,0.58856,0.03968,0.66584,0.53843
13020,0.65805,0.62266,0.64646,0.65142,0.66022,0.66914,0.65481,0.67555,0.41511,0.07905,0.52852,0.37279
49557,0.73883,0.69701,0.7354,0.72751,0.7633,0.93088,0.83469,0.96251,0.5831,0.13354,0.08163,0.10271
40892,0.40205,0.39698,0.44865,0.49875,0.6196,0.7806,0.7212,1.03131,0.11426,0.0045,0.36429,0.35387
40911,0.81766,0.78017,0.81812,0.81328,0.84672,0.97777,0.90431,0.9971,0.77853,0.28262,0.13086,0.15571
19789,0.80148,0.75382,0.78633,0.79483,0.80939,0.92628,0.86918,0.94003,0.74425,0.31917,0.15444,0.18384
25440,0.99702,0.92795,0.95017,0.89709,0.92255,0.95884,0.88528,0.98298,0.70922,0.18422,0.09924,0.12346
24400,0.58177,0.46963,0.53506,0.55235,0.57277,0.58242,0.55468,0.59,0.19969,0.00145,0.08167,0.09235
12408,0.63012,0.56034,0.62657,0.63928,0.73113,0.78966,0.76591,0.79899,0.57091,0.29648,0.18457,0.21413
29211,0.35512,0.30963,0.38383,0.28267,0.49473,0.72056,0.62466,0.74813,0.05505,0.00052,0.60624,0.42046
25070,0.67233,0.60693,0.66964,0.68606,0.70638,0.72595,0.71092,0.7713,0.57339,0.17128,0.10009,0.12127
44795,0.49002,0.43974,0.51552,0.47926,0.5802,0.82312,0.77839,0.83568,0.29124,0.00107,0.08524,0.10602
22,0.63557,0.57181,0.61184,0.60929,0.63584,0.77638,0.72872,0.7904,0.29254,0.00164,0.57707,0.47192
4061,0.22055,0.21308,0.30591,0.18916,0.39744,0.9858,0.83333,1.0321,0.10354,0.00325,0.5337,0.43302
9841,0.46074,0.43588,0.51067,0.45001,0.60172,0.96171,0.91198,0.97225,0.34847,0.00121,0.08476,0.10691
43679,0.76404,0.70049,0.74462,0.75864,0.76819,0.81661,0.77952,0.82283,0.63597,0.13156,0.09377,0.11545
47531,0.46511,0.44908,0.55152,0.46807,0.65674,1.02736,0.96635,1.03878,0.45315,0.0334,0.09789,0.12131
12081,0.33602,0.30795,0.36846,0.31523,0.44298,0.94757,0.9354,0.95235,0.66203,0.08689,0.78242,0.60776
11118,0.69717,0.64845,0.69173,0.66385,0.70767,0.88125,0.7691,0.91813,0.36706,0.02339,0.07793,0.09779
17433,0.64788,0.61385,0.72555,0.74257,0.8708,0.87749,0.85924,0.88421,0.51034,0.01171,0.69428,0.55909
1653,0.73427,0.7031,0.73663,0.74914,0.76362,0.77559,0.76109,0.7915,0.48113,0.03509,0.6915,0.5454
10542,0.9335,0.89026,0.9194,0.8939,0.90356,0.91585,0.87962,0.91838,0.80587,0.2647,0.10137,0.1256
38410,0.49271,0.4238,0.5249,0.49236,0.53632,0.58063,0.48934,0.60274,0.02271,0.00081,0.41353,0.23606
10164,0.17788,0.19379,0.3767,0.17991,0.52398,0.997,0.95424,1.00691,0.39209,0.00067,0.32747,0.23709
3822,0.5846,0.47653,0.54259,0.57724,0.59782,0.68011,0.6717,0.68369,0.59894,0.2879,0.15257,0.1736
21762,0.75306,0.69752,0.74603,0.75406,0.78155,0.89824,0.88153,0.89638,0.74466,0.25944,0.11964,0.14527
43476,0.55541,0.46505,0.51112,0.45434,0.56735,0.6246,0.52249,0.65443,0.04108,0.0007,0.47854,0.34159
38833,0.717,0.68191,0.70765,0.71509,0.72342,0.73097,0.72174,0.73888,0.51664,0.0702,0.54609,0.3776
39095,0.58063,0.5585,0.78943,0.58533,1.03407,1.05003,1.00541,1.0603,0.49234,0.01822,0.71502,0.43677
25832,0.4674,0.40301,0.43854,0.47302,0.48645,0.49412,0.4933,0.50392,0.42679,0.18898,0.2155,0.21783
24407,0.54006,0.50451,0.5362,0.51581,0.57536,1.01441,0.95313,1.02542,0.44788,0.01932,0.07211,0.09342
1165,0.43255,0.36265,0.42057,0.31304,0.42412,0.70677,0.56167,0.74997,0.00934,0.00063,0.07121,0.06475
19573,0.2635,0.23389,0.36758,0.20571,0.48106,0.91375,0.84034,0.94548,0.15591,0.00173,0.6818,0.46203
20984,0.88509,0.84529,0.89231,0.89115,0.91585,0.99512,0.93806,1.00216,0.55212,0.02379,0.53815,0.49918
3941,0.89304,0.84644,0.87499,0.88193,0.8817,0.87792,0.87099,0.87089,0.79957,0.23107,0.12626,0.14912
6421,0.76535,0.72189,0.7823,0.76582,0.85553,0.9614,0.91236,0.96976,0.69093,0.31341,0.12542,0.15331
44967,0.58569,0.49235,0.56627,0.57288,0.6231,0.68684,0.64878,0.69571,0.41949,0.02607,0.1087,0.12331
33509,0.86574,0.82114,0.86195,0.85833,0.88486,0.93043,0.87947,0.94486,0.787,0.21685,0.09341,0.11643
46114,0.4069,0.36509,0.44658,0.39282,0.53198,0.71271,0.70715,0.71517,0.54981,0.08557,0.47516,0.2896
4043,0.53481,0.46606,0.53292,0.51531,0.58762,0.78055,0.72748,0.79435,0.27325,0.0019,0.09587,0.11067
41034,0.56689,0.54203,0.65463,0.84806,0.92915,0.93893,0.8991,0.94473,0.44781,0.01219,0.07313,0.09254
47626,0.72281,0.68659,0.73082,0.72655,0.76875,0.9413,0.89559,0.95212,0.53878,0.08591,0.59329,0.44587
3025,0.53292,0.48315,0.53415,0.50691,0.57475,0.83205,0.74548,0.85857,0.24672,0.0012,0.0883,0.1081
32374,0.7114,0.66856,0.71441,0.71298,0.75526,0.95857,0.95623,0.95667,0.89425,0.26674,0.12612,0.15255
24452,0.68728,0.61345,0.66799,0.68479,0.70986,0.77098,0.74557,0.77315,0.64961,0.23193,0.1357,0.15979
28118,0.61675,0.54614,0.60584,0.60995,0.66909,0.79217,0.76801,0.79396,0.55011,0.07211,0.07744,0.09442
2016,0.63129,0.57954,0.6317,0.63495,0.68636,0.84019,0.81755,0.84525,0.47488,0.02349,0.53355,0.39033
44515,0.63614,0.6331,0.79032,0.61216,0.99627,1.0611,0.92731,1.0984,0.09736,0.00031,0.7983,0.49817
10317,0.8126,0.75747,0.7968,0.78765,0.80652,0.87771,0.80574,0.898,0.54699,0.04986,0.06815,0.08564
9665,0.4765,0.47663,0.55991,0.58489,0.693,0.81483,0.74263,0.93556,0.02881,0.0004,0.84103,0.64325
3502,0.50005,0.4192,0.46409,0.46161,0.49918,0.7019,0.62306,0.72811,0.20501,0.00108,0.08529,0.10022
9104,0.80727,0.76456,0.80698,0.8092,0.8454,0.95906,0.91117,0.96373,0.782,0.32953,0.16501,0.19203
45922,0.6726,0.63359,0.6752,0.70942,0.72388,0.73148,0.72732,0.74052,0.57771,0.11047,0.06894,0.08738
47035,0.46425,0.3731,0.44111,0.4357,0.53468,0.67552,0.62597,0.69246,0.24759,0.00231,0.07928,0.09308
22461,0.4825,0.45308,0.49825,0.47369,0.55291,1.0,0.92456,1.02101,0.31113,0.01225,0.68204,0.40476
9528,0.49123,0.47481,0.54861,0.51575,0.61908,1.01403,0.95432,1.03053,0.42616,0.01661,0.72556,0.56248
6499,0.71642,0.64883,0.70116,0.71921,0.743,0.81675,0.80518,0.81093,0.68609,0.21045,0.12124,0.14568
27052,0.86463,0.8176,0.85119,0.83987,0.8598,0.95175,0.86992,0.97028,0.49676,0.01469,0.05564,0.07089
41665,0.79134,0.75214,0.79608,0.78016,0.82327,0.96869,0.88811,0.97536,0.57547,0.03108,0.05237,0.06709
39446,0.60278,0.56487,0.64866,0.61381,0.75141,0.91803,0.89567,0.92095,0.59231,0.05278,0.07969,0.10011
7936,0.60522,0.55514,0.60628,0.5948,0.65739,0.83369,0.76221,0.85804,0.48212,0.1022,0.12537,0.15021
48982,0.61841,0.57584,0.69394,0.58499,0.77536,0.82748,0.72404,0.85685,0.14468,0.00042,0.47068,0.30228
26770,0.37069,0.32147,0.37311,0.33066,0.42046,0.78094,0.71768,0.79982,0.19787,0.00536,0.38872,0.33496
4691,0.19202,0.17504,0.28282,0.15646,0.42205,0.92134,0.80804,0.95651,0.05942,0.00046,0.86106,0.52084
41122,0.48598,0.41857,0.45393,0.44953,0.48138,0.63509,0.58332,0.66923,0.26271,0.00614,0.37702,0.25054
42729,0.4491,0.37102,0.43287,0.58115,0.59954,0.60956,0.57842,0.61629,0.24954,0.00342,0.45448,0.3435
40183,0.5087,0.44485,0.47819,0.48483,0.50867,0.65733,0.69563,0.72856,0.41094,0.02988,0.47481,0.38687
15013,0.37907,0.35494,0.41526,0.34076,0.48289,0.92957,0.81653,0.96315,0.08207,0.0003,0.81962,0.59142
46185,0.7244,0.67995,0.71624,0.71612,0.73913,0.88978,0.80631,0.92323,0.6299,0.1607,0.09066,0.11297
29845,0.6797,0.63942,0.67918,0.6683,0.71271,0.98728,0.91844,1.00024,0.52355,0.1301,0.10116,0.12596
34223,0.81839,0.77613,0.80528,0.81759,0.8328,0.91592,0.85863,0.94487,0.79749,0.33659,0.12629,0.15427
20728,0.80807,0.75729,0.80239,0.78437,0.82079,0.93949,0.86896,0.94318,0.35642,0.00291,0.07793,0.09511
13279,0.47898,0.37442,0.39183,0.33198,0.37801,0.54161,0.47591,0.61476,0.01363,0.00084,0.40628,0.2653
12201,0.7409,0.71157,0.78247,0.7603,0.85773,0.98211,0.89313,1.01729,0.58041,0.10579,0.75263,0.6072
36181,0.38047,0.37797,0.59909,0.32045,0.71403,0.8696,0.72333,0.91315,0.02521,0.00031,0.73675,0.46896
45083,0.76948,0.72289,0.76264,0.75367,0.78119,0.90364,0.82342,0.93283,0.66554,0.21361,0.12849,0.15292
5033,0.51573,0.49223,0.62453,0.50865,0.75429,1.11245,1.08908,1.11845,0.66567,0.02095,0.8428,0.57237
48347,0.66855,0.62736,0.69357,0.55551,0.71133,0.9134,0.76744,0.94285,0.03317,0.00029,0.05705,0.06153
29604,0.91986,0.87833,0.93156,0.9405,0.97028,1.09382,1.06546,1.09776,0.73605,0.11034,0.77167,0.61236
9126,0.44822,0.42807,0.45849,0.49804,0.52407,0.55214,0.55512,0.61608,0.3686,0.09371,0.33491,0.30646
42768,0.83458,0.77274,0.81471,0.8254,0.82916,0.8349,0.82256,0.83571,0.68322,0.13284,0.11135,0.13141
1201,0.47575,0.40341,0.43529,0.42659,0.4671,0.6453,0.57188,0.66819,0.15831,0.00074,0.48367,0.3571
27151,0.78332,0.74084,0.77986,0.77812,0.80498,0.94988,0.88928,0.95974,0.6472,0.13126,0.08482,0.10628
38403,0.62045,0.53371,0.58851,0.61632,0.63812,0.74065,0.73835,0.74192,0.68283,0.31505,0.15735,0.18186
47772,0.75937,0.71652,0.76171,0.77906,0.79032,0.79731,0.78591,0.80112,0.56465,0.08654,0.65662,0.55284
17094,0.56497,0.51452,0.56936,0.5471,0.60555,0.85808,0.79819,0.87094,0.27768,0.00091,0.06753,0.08276
395,0.19596,0.1585,0.21044,0.12892,0.28221,0.88402,0.75851,0.92632,0.03597,0.00046,0.66382,0.4706
8125,0.29303,0.28518,0.40595,0.29016,0.57544,1.02076,1.01709,1.02497,0.84734,0.26499,0.64033,0.69898
23358,0.47445,0.44748,0.48522,0.46475,0.53925,1.03173,0.99515,1.03996,0.59925,0.15886,0.18828,0.24529
38651,0.5845,0.55349,0.66964,0.49403,0.74193,0.90608,0.73179,0.96356,0.17721,0.01593,0.17353,0.16546
4810,0.69312,0.65468,0.68805,0.6587,0.7099,0.96867,0.83704,1.00474,0.38061,0.01879,0.07368,0.09007
48830,0.77375,0.73369,0.78832,0.75741,0.8408,1.03709,0.9415,1.05106,0.41277,0.02758,0.54318,0.48457
28190,0.32532,0.29225,0.36207,0.29876,0.44812,0.8855,0.86865,0.89071,0.53863,0.0141,0.69343,0.45521
292,0.7667,0.69909,0.74322,0.7636,0.76954,0.79041,0.77747,0.78779,0.75769,0.33256,0.13672,0.16359
5620,0.49315,0.38848,0.44449,0.48152,0.49245,0.49565,0.49838,0.4995,0.48973,0.24533,0.12828,0.14725
24618,0.6044,0.54343,0.58936,0.58455,0.6294,0.7829,0.70586,0.80558,0.32786,0.00459,0.08834,0.10629
25370,0.72247,0.67088,0.71312,0.72038,0.76586,0.79755,0.74504,0.81646,0.46792,0.04152,0.55056,0.45698
40153,0.42338,0.39548,0.45594,0.35085,0.52014,1.01805,0.87792,1.05558,0.0723,0.0004,0.15048,0.16683
1597,0.75805,0.6919,0.73961,0.76707,0.78061,0.79039,0.79066,0.8209,0.64188,0.14574,0.09495,0.11632
