Clear_B01,Clear_B02,Clear_B03,Clear_B04,Clear_B05,Clear_B06,Clear_B07,Clear_B08,Clear_B09,Clear_B10,Clear_B11,Clear_B12,Clear_B13
0.20387,0.21972,0.16429,0.23328,0.15501,0.34334,0.92616,0.94113,0.97341,0.56776,0.00922,0.7253,0.56616
0.12037,0.95846,0.88752,0.94933,0.96951,0.98358,0.98987,0.97506,0.99704,0.6491,0.02302,0.94469,0.92426
0.11686,0.24452,0.22373,0.29847,0.19402,0.35869,0.93984,0.80084,0.98341,0.0315,0.0004,0.88716,0.60857
0.1,0.32974,0.32862,0.47665,0.29164,0.62001,0.94757,0.8128,0.98763,0.03813,0.00032,0.918,0.74726
0.07942,0.99686,0.93496,0.96514,0.94904,0.97134,0.9882,0.94072,0.99985,0.35684,0.00044,0.95556,0.48253
0.1687,0.23094,0.22645,0.44061,0.22276,0.66895,0.94607,0.86458,0.97981,0.12302,0.0009,0.90324,0.76029
0.13511,0.26755,0.28239,0.54203,0.22308,0.69349,0.92559,0.77794,0.97571,0.02249,0.00053,0.74397,0.46909
0.0913,0.18366,0.18296,0.28493,0.15797,0.37451,0.96927,0.86981,0.99552,0.10332,0.00038,0.60061,0.3794
0.15966,0.14564,0.11764,0.15695,0.09366,0.18258,0.34406,0.30186,0.40056,0.0074,0.00051,0.38466,0.27358
0.22998,0.4138,0.31036,0.41049,0.49662,0.61427,0.75195,0.61288,0.81781,0.01577,0.00119,0.54317,0.32207
0.10872,0.42704,0.40716,0.43922,0.4095,0.43661,0.46375,0.41361,0.47864,0.03552,0.00037,0.4143,0.3624
0.0918,0.42912,0.44336,0.51358,0.49042,0.50425,0.52227,0.47943,0.53807,0.07642,0.00039,0.60599,0.62394
0.10502,0.28784,0.30474,0.52785,0.44054,0.78533,0.96832,0.89042,0.99221,0.17439,0.00034,0.93425,0.86192
0.10746,0.29133,0.2819,0.41048,0.27134,0.55636,0.9946,0.96673,1.00123,0.52172,0.00352,0.95105,0.83981
0.09481,0.23591,0.23854,0.38151,0.2156,0.49746,0.96499,0.85372,0.99484,0.07809,0.00034,0.9346,0.74775
0.13288,0.90438,0.82742,0.88806,0.80362,0.87002,0.93835,0.81527,0.98075,0.04726,0.00042,0.90506,0.104
0.08759,0.2581,0.27441,0.43778,0.28668,0.60793,0.9909,0.96007,0.9993,0.48588,0.00211,0.87438,0.6726
0.15602,0.14137,0.10524,0.14008,0.08516,0.20359,0.68179,0.71361,0.8808,0.06061,0.00049,0.50464,0.3141
0.16253,0.22179,0.19146,0.31779,0.15346,0.40676,0.92058,0.77413,0.97304,0.02314,0.00052,0.84493,0.50348
0.1097,0.5142,0.61789,0.83295,0.80792,0.87403,0.94627,0.81187,0.98679,0.03789,0.00033,0.91535,0.75244
0.15578,0.23157,0.20116,0.23859,0.24849,0.31633,0.39728,0.37311,0.52991,0.01456,0.00061,0.87992,0.67811
0.08738,0.25656,0.24612,0.345,0.23861,0.45866,0.98976,0.94367,1.00052,0.36131,0.00048,0.95187,0.85177
0.23476,0.22818,0.15421,0.23125,0.1474,0.34128,0.90546,0.86939,0.94994,0.24159,0.00237,0.76,0.58652
0.0673,0.21674,0.22716,0.3436,0.20467,0.43007,0.97874,0.9094,0.99712,0.22602,0.00029,0.77449,0.53334
0.14436,0.2243,0.20135,0.37987,0.16058,0.4975,0.91895,0.76157,0.9731,0.01664,0.00045,0.86684,0.54159
0.18448,0.29499,0.24322,0.332,0.25581,0.45718,0.94508,0.89496,0.97527,0.24077,0.00096,0.89801,0.82659
0.09684,0.21124,0.19208,0.23867,0.21099,0.38693,0.97243,0.90717,0.99654,0.20474,0.00049,0.91054,0.76123
0.19066,0.19409,0.1558,0.24261,0.12593,0.3288,0.89954,0.74712,0.96066,0.01861,0.00085,0.67541,0.37533
0.10304,0.32112,0.29961,0.32625,0.30288,0.31502,0.33156,0.29349,0.35704,0.02466,0.00031,0.28892,0.31822
0.11516,0.2867,0.27023,0.42055,0.26702,0.58359,0.99132,0.98064,0.99767,0.70658,0.04992,0.94669,0.92857
0.09783,0.11125,0.0823,0.06816,0.05891,0.05972,0.0609,0.05205,0.0597,0.00542,0.0003,0.04841,0.03889
0.10568,0.17124,0.16312,0.2877,0.14502,0.3847,0.93527,0.7883,0.98157,0.02446,0.00036,0.58223,0.35813
0.11532,0.26585,0.29029,0.43849,0.9763,0.98843,0.99357,0.97933,0.99919,0.66959,0.02975,0.9468,0.92779
0.14991,0.27373,0.23878,0.33413,0.22228,0.45162,0.9387,0.83202,0.97884,0.06885,0.00057,0.9017,0.78112
0.11234,0.25719,0.23767,0.33339,0.224,0.43689,0.96394,0.88003,0.99057,0.14132,0.00042,0.92806,0.78696
0.0994,0.11624,0.12186,0.16399,0.24724,0.30637,0.37252,0.38036,0.50388,0.05855,0.00034,0.89125,0.83707
0.09656,0.11009,0.08159,0.06845,0.06195,0.06169,0.06153,0.05492,0.05976,0.01074,0.00032,0.04901,0.04226
0.09258,0.11615,0.31113,0.49256,0.46058,0.65252,0.95088,0.82228,0.9885,0.04648,0.00031,0.92356,0.76642
0.09827,0.25165,0.29258,0.54143,0.2779,0.70869,0.99468,0.96527,1.00128,0.50798,0.00279,0.94051,0.73655
0.11235,0.23052,0.23424,0.39438,0.21652,0.51578,0.96288,0.87101,0.99091,0.11841,0.00039,0.84478,0.67351
0.08733,0.30402,0.30612,0.47197,0.29925,0.59504,0.9925,0.9649,0.99976,0.52131,0.0036,0.95358,0.7922
0.19663,0.25773,0.21869,0.35613,0.19125,0.45237,0.89148,0.73655,0.9561,0.01676,0.00094,0.77315,0.51571
0.10525,0.2407,0.2536,0.41451,0.25815,0.61232,0.98927,0.97002,0.99725,0.59606,0.0115,0.94641,0.71169
0.09374,0.26349,0.25614,0.38863,0.23972,0.50405,0.96509,0.85423,0.99472,0.0779,0.00036,0.93448,0.8059
0.07448,0.09833,0.07613,0.06646,0.06404,0.06265,0.06107,0.05875,0.05885,0.04025,0.00255,0.05019,0.04746
0.16026,0.47933,0.46679,0.62809,0.6008,0.79726,0.96497,0.93035,0.98494,0.37915,0.00101,0.91763,0.87042
0.18611,0.25282,0.20439,0.30242,0.17893,0.39538,0.91039,0.77805,0.96524,0.02998,0.00079,0.87017,0.64413
0.09321,0.33021,0.31211,0.41554,0.31497,0.52962,0.99862,0.99058,1.00158,0.7788,0.10614,0.9541,0.94072
0.18403,0.33792,0.30252,0.43532,0.26055,0.70054,0.90059,0.7433,0.96221,0.01558,0.00065,0.86015,0.62906
0.09497,0.29988,0.27844,0.36576,0.27081,0.50489,0.98771,0.93353,1.0006,0.3129,0.00039,0.95096,0.90525
0.09443,0.25356,0.27798,0.47996,0.23962,0.6665,0.9491,0.81373,0.9885,0.0387,0.00027,0.92128,0.75756
0.07931,0.26378,0.29292,0.37125,0.46569,0.5478,0.63818,0.61714,0.7857,0.06743,0.00025,0.93625,0.81336
0.17015,0.15589,0.10171,0.08293,0.07952,0.07606,0.0721,0.06759,0.06656,0.04362,0.00254,0.04857,0.04428
0.11244,0.18593,0.16504,0.21757,0.1264,0.28743,0.83936,0.81401,0.98474,0.04431,0.00036,0.59648,0.37626
0.12145,0.16963,0.15712,0.27035,0.13316,0.3645,0.8922,0.948,0.97868,0.56422,0.00766,0.57158,0.46067
0.10524,0.32915,0.32099,0.51683,0.28499,0.64934,0.96468,0.87216,0.99214,0.11737,0.00044,0.93089,0.82503
0.12795,0.0847,0.09263,0.2948,0.46897,0.55807,0.63193,0.64206,0.75934,0.14245,0.00056,0.92562,0.84801
0.09812,0.29416,0.30927,0.47055,0.72283,0.87034,0.95221,0.82503,0.98947,0.0487,0.00029,0.92269,0.77469
0.08932,0.22267,0.2164,0.27681,0.45659,0.61422,0.78451,0.82879,0.99507,0.08372,0.00032,0.93687,0.81653
0.11657,0.22551,0.22725,0.45812,0.20396,0.62454,0.97023,0.90311,0.99186,0.20545,0.00049,0.93183,0.86265
0.15749,0.22712,0.19439,0.29125,0.18703,0.41544,0.96062,0.91346,0.98427,0.2958,0.00069,0.91666,0.71063
0.11826,0.16765,0.1482,0.27394,0.12621,0.40744,0.96218,0.87926,0.98967,0.14715,0.0004,0.89192,0.67433
0.17682,0.22268,0.17952,0.27363,0.16048,0.35884,0.95703,0.93237,0.97894,0.4358,0.00187,0.90853,0.73183
0.12031,0.35582,0.34722,0.50921,0.30965,0.64311,0.92556,0.76913,0.97694,0.01713,0.00041,0.89284,0.67961
0.1312,0.26208,0.24628,0.4027,0.25244,0.56121,0.98339,0.96388,0.99374,0.57006,0.00752,0.92065,0.79954
0.08684,0.1237,0.14829,0.22264,0.32958,0.3807,0.42834,0.46982,0.55862,0.3076,0.00226,0.95576,0.93079
0.0912,0.68961,0.68221,0.77796,0.79729,0.83489,0.87359,0.86235,0.9614,0.30276,0.0004,0.94408,0.89735
0.20126,0.33522,0.26555,0.29435,0.28895,0.30269,0.31105,0.28534,0.31292,0.05291,0.00105,0.25102,0.21336
0.13015,0.21336,0.19811,0.33268,0.15932,0.42753,0.93703,0.80236,0.98116,0.03447,0.00047,0.90461,0.69814
0.09017,0.29204,0.31065,0.48041,0.79515,0.92521,0.97494,0.90098,0.99564,0.19423,0.00036,0.94248,0.87141
0.18884,0.27559,0.22562,0.38712,0.22515,0.53589,0.94331,0.90074,0.9735,0.28287,0.00104,0.89687,0.82038
0.1187,0.25642,0.25252,0.40162,0.21174,0.52614,0.95358,0.83122,0.98975,0.05447,0.00036,0.83353,0.56529
0.08146,0.21685,0.21401,0.37738,0.19244,0.53937,0.9962,0.97217,1.00164,0.56905,0.00762,0.95693,0.89011
0.08264,0.39832,0.4114,0.47594,0.48314,0.48627,0.49052,0.48855,0.50016,0.32909,0.01287,0.48898,0.49503
0.11456,0.25047,0.25152,0.42989,0.22335,0.56512,0.96083,0.87081,0.98956,0.12221,0.00037,0.92721,0.74265
0.18146,0.1934,0.15222,0.225,0.21526,0.44878,0.89228,0.72115,0.95838,0.01151,0.0007,0.80786,0.43401
0.16161,0.18806,0.18224,0.36641,0.18188,0.56221,0.94642,0.86254,0.98021,0.11897,0.00089,0.74314,0.52395
0.13606,0.20655,0.21341,0.4129,0.20063,0.59456,0.97279,0.93775,0.98969,0.40421,0.00105,0.93351,0.73481
0.08609,0.26215,0.26679,0.38807,0.25923,0.59564,0.99264,0.96667,0.99959,0.53719,0.00437,0.9526,0.83973
0.09214,0.27909,0.26306,0.32996,0.26017,0.45711,0.98604,0.92806,0.9998,0.28743,0.00042,0.95179,0.79665
0.10353,0.18236,0.1702,0.28456,0.1449,0.37258,0.95607,0.84221,0.98997,0.06876,0.00035,0.63771,0.44407
0.13071,0.30351,0.27411,0.37534,0.22525,0.46423,0.91688,0.74653,0.97338,0.01118,0.0004,0.88248,0.64021
0.14771,0.2528,0.25337,0.45822,0.2389,0.65966,0.96538,0.91379,0.98712,0.26932,0.00081,0.83741,0.5983
0.08785,0.2203,0.20374,0.27553,0.14701,0.32445,0.95536,0.82453,0.99175,0.04578,0.00026,0.92742,0.73033
0.11558,0.17236,0.15804,0.20569,0.19881,0.31001,0.44101,0.44426,0.5995,0.03693,0.00049,0.91376,0.7641
0.19772,0.36609,0.30861,0.42798,0.35156,0.55947,0.9401,0.90041,0.97094,0.28523,0.00126,0.89068,0.81701
0.14156,0.3638,0.40808,0.6238,0.93249,0.95842,0.9741,0.94208,0.98973,0.42187,0.00129,0.92936,0.89006
0.09129,0.18423,0.18664,0.39095,0.13896,0.50285,0.96633,0.86171,0.99466,0.09157,0.00032,0.93576,0.81925
0.0843,0.41368,0.44807,0.59489,0.86058,0.97615,0.98727,0.95893,0.99691,0.50391,0.00305,0.95185,0.92407
0.0968,0.85774,0.83533,0.92308,0.91849,0.95062,0.97573,0.91588,0.99439,0.25743,0.00032,0.9394,0.88152
0.07323,0.25501,0.24503,0.3355,0.23491,0.43858,0.98423,0.92994,0.99827,0.30421,0.00044,0.95586,0.78649
0.08174,0.25933,0.26527,0.38658,0.25617,0.59176,0.98987,0.95516,0.999,0.44798,0.00115,0.95168,0.83322
0.1763,0.59184,0.53863,0.63059,0.6484,0.66203,0.66817,0.65496,0.67524,0.37205,0.0041,0.58277,0.57961
0.13794,0.22633,0.19403,0.27464,0.18902,0.36856,0.94874,0.9664,0.98539,0.71884,0.06528,0.65546,0.48539
0.08917,0.19601,0.22891,0.47131,0.16589,0.61797,0.95698,0.83098,0.99213,0.05167,0.00028,0.92824,0.77858
0.11608,0.29948,0.33676,0.48826,0.79437,0.93238,0.96769,0.89446,0.99121,0.17972,0.00046,0.93081,0.85254
0.19411,0.19906,0.15971,0.27624,0.14619,0.41622,0.80818,0.80663,0.88837,0.2029,0.00101,0.53567,0.41755
0.1183,0.3515,0.36806,0.57187,0.3139,0.71917,0.95636,0.84227,0.99031,0.06924,0.00037,0.92335,0.7114
0.10001,0.11993,0.14477,0.25124,0.35502,0.44001,0.53695,0.50762,0.66582,0.02517,0.00033,0.9147,0.72648
0.11706,0.2599,0.25002,0.38469,0.25346,0.52128,0.98218,0.9622,0.99299,0.5627,0.00691,0.93721,0.90968
0.22263,0.26668,0.19896,0.31666,0.20934,0.45975,0.90051,0.83622,0.951,0.13537,0.00175,0.74125,0.44904
0.16027,0.24449,0.22777,0.36261,0.18053,0.47592,0.90811,0.74429,0.96743,0.01325,0.00053,0.87033,0.59024
0.2184,0.28125,0.22322,0.42118,0.2356,0.5779,0.83903,0.63542,0.92763,0.01093,0.00095,0.78583,0.41028
0.12045,0.43953,0.44174,0.57936,0.43774,0.63551,0.95758,0.86716,0.98782,0.11416,0.00044,0.44595,0.32862
0.17057,0.17049,0.13722,0.25522,0.09653,0.35384,0.92413,0.86557,0.97906,0.13149,0.00077,0.74913,0.62759
0.07837,0.24569,0.24235,0.34697,0.22159,0.47112,0.96183,0.85125,0.99267,0.07645,0.00032,0.93462,0.80143
0.10503,0.32439,0.3328,0.51649,0.32082,0.71914,0.98632,0.95227,0.99686,0.4407,0.00119,0.94377,0.80703
0.15624,0.51854,0.48697,0.64119,0.91197,0.94418,0.96514,0.92801,0.98551,0.36362,0.00104,0.92291,0.87456
0.09219,0.29424,0.27228,0.33156,0.25362,0.43177,0.95473,0.83353,0.9899,0.05747,0.00029,0.92542,0.78817
0.09215,0.17944,0.16686,0.22203,0.13088,0.29684,0.85641,0.85226,0.99401,0.08029,0.00029,0.60849,0.4031
0.0959,0.18913,0.17806,0.27865,0.14177,0.34491,0.96692,0.87673,0.99309,0.12878,0.00036,0.93627,0.71601
0.11304,0.32155,0.28245,0.28126,0.2472,0.2595,0.27314,0.23747,0.27261,0.01756,0.0005,0.21911,0.17755
0.10255,0.96376,0.89358,0.9222,0.8261,0.88538,0.95165,0.82635,0.98856,0.04997,0.00034,0.92235,0.40307
0.14026,0.47614,0.46675,0.56658,0.57072,0.69565,0.83727,0.73935,0.96911,0.01316,0.00043,0.87755,0.63537
0.09877,0.19872,0.18283,0.2879,0.16295,0.41646,0.99234,0.9628,1.0,0.49862,0.00245,0.95101,0.84237
0.13096,0.19669,0.16069,0.1695,0.15848,0.17148,0.18512,0.16204,0.18445,0.01093,0.00043,0.14003,0.11206
0.08496,0.30375,0.29526,0.40196,0.25957,0.47768,0.9597,0.83791,0.99308,0.05931,0.00028,0.93167,0.79201
0.13907,0.48759,0.48047,0.59317,0.6868,0.78414,0.87672,0.86847,0.98431,0.15736,0.00065,0.9226,0.83902
0.09125,0.29537,0.31339,0.47632,0.74513,0.88628,0.96043,0.84542,0.99254,0.07051,0.0003,0.93203,0.79701
0.11875,0.28108,0.3336,0.68794,0.30852,0.85593,0.95071,0.82679,0.988,0.04998,0.00041,0.87077,0.6157
0.09149,0.18824,0.22041,0.31415,0.44245,0.50973,0.57373,0.5761,0.68478,0.13803,0.00041,0.94418,0.87494
0.09939,0.25597,0.2841,0.4218,0.82584,0.88759,0.95231,0.82642,0.98932,0.04951,0.00031,0.92244,0.77554
0.09344,0.26748,0.27012,0.44223,0.23439,0.60002,0.98246,0.92034,0.99842,0.25337,0.00038,0.94638,0.67336
0.09337,0.23187,0.2165,0.30321,0.2071,0.44309,0.9869,0.9362,0.99947,0.32321,0.00047,0.94974,0.90594
0.10692,0.36042,0.33347,0.35609,0.37181,0.37589,0.38415,0.37327,0.38071,0.17327,0.00097,0.25013,0.24478
0.14507,0.518,0.5141,0.63792,0.54869,0.71654,0.94478,0.84133,0.98218,0.07951,0.0005,0.9079,0.78724
0.09425,0.32842,0.37489,0.51641,0.70113,0.78422,0.85588,0.9109,1.00247,0.63975,0.01948,0.95662,0.93919
0.09683,0.35645,0.35943,0.57983,0.38972,0.81044,0.97961,0.92911,0.9951,0.31032,0.00042,0.94166,0.89429
0.09415,0.10497,0.33757,0.55172,0.50133,0.72529,0.96539,0.85675,0.99481,0.08492,0.00031,0.93513,0.81568
0.15416,0.55206,0.53576,0.65292,0.81014,0.93479,0.96706,0.92604,0.98672,0.33479,0.00095,0.92045,0.86887
0.14951,0.28005,0.26525,0.65563,0.48042,0.96542,0.97746,0.95633,0.9909,0.5348,0.00512,0.93453,0.90355
0.11906,0.18517,0.16753,0.28983,0.15687,0.43002,0.97947,0.94258,0.99328,0.39849,0.00086,0.9062,0.733
0.08772,0.21893,0.23386,0.4216,0.1984,0.56808,0.96994,0.87599,0.99528,0.12028,0.00031,0.9385,0.7862
0.18837,0.43552,0.37813,0.48724,0.55878,0.66606,0.78949,0.68082,0.87692,0.01808,0.00084,0.64265,0.4619
0.09517,0.18925,0.19877,0.37347,0.16895,0.5028,0.96634,0.86004,0.99474,0.09255,0.00031,0.93664,0.69385
0.14447,0.20078,0.18835,0.32036,0.16924,0.43032,0.94816,0.8443,0.98424,0.07885,0.00049,0.74968,0.55552
0.08694,0.27242,0.34136,0.7206,0.35107,0.94242,0.98973,0.94731,0.99985,0.38534,0.00062,0.90179,0.72833
0.09243,0.11968,0.08995,0.13451,0.37439,0.82324,0.98934,0.94226,1.00033,0.35236,0.0005,0.27946,0.19804
0.09066,0.29328,0.29561,0.35625,0.40288,0.48742,0.55954,0.58625,0.71836,0.20615,0.00037,0.94841,0.89603
0.17952,0.2602,0.2317,0.39434,0.19638,0.50875,0.90703,0.75717,0.9648,0.0198,0.00093,0.80967,0.47009
0.16462,0.16086,0.12408,0.19978,0.10862,0.29309,0.91592,0.93394,0.98368,0.40926,0.00139,0.77604,0.62922
0.19798,0.79676,0.68856,0.82978,0.86414,0.90914,0.93855,0.89811,0.97019,0.27839,0.00145,0.89104,0.82239
0.13482,0.94802,0.87219,0.92181,0.86646,0.91539,0.9609,0.86551,0.99045,0.10546,0.00055,0.8479,0.0378
0.10074,0.2696,0.25196,0.30845,0.2311,0.35911,0.90629,0.94956,0.99856,0.41043,0.00087,0.65041,0.48616
0.1705,0.65936,0.61793,0.79887,0.89456,0.9327,0.95824,0.91031,0.9826,0.27356,0.00114,0.91279,0.85186
0.09681,0.25669,0.25513,0.41631,0.24781,0.60804,0.98828,0.94384,0.99956,0.37224,0.00056,0.95015,0.90593
0.09146,0.18739,0.19968,0.36535,0.17837,0.4857,0.97444,0.88718,0.99707,0.14216,0.00044,0.83278,0.65311
0.09342,0.22141,0.23352,0.39072,0.24225,0.54864,0.99506,0.97489,1.0005,0.60683,0.01203,0.95302,0.84942
0.0853,0.24765,0.23815,0.30994,0.21879,0.40887,0.97068,0.87633,0.99588,0.12024,0.00035,0.88257,0.56855
0.12213,0.18699,0.16639,0.27498,0.13635,0.35324,0.92988,0.78638,0.97808,0.0261,0.00035,0.6197,0.39453
0.20786,0.30754,0.28968,0.44179,0.63034,0.74244,0.86739,0.68224,0.94424,0.00989,0.00091,0.81991,0.52894
0.18593,0.24496,0.20576,0.34892,0.19188,0.56316,0.9067,0.76721,0.96375,0.02509,0.00082,0.86617,0.48655
0.10046,0.23375,0.24438,0.4179,0.2042,0.52771,0.94921,0.81838,0.98815,0.04317,0.00029,0.857,0.64737
0.15036,0.27928,0.24673,0.29795,0.30119,0.30587,0.30959,0.29698,0.31303,0.10667,0.00074,0.30435,0.32245
0.08917,0.25861,0.25142,0.39319,0.23378,0.48798,0.96038,0.8667,0.98974,0.12095,0.00032,0.8789,0.70772
0.12717,0.37136,0.36453,0.57543,0.37607,0.78335,0.9677,0.88633,0.99224,0.15543,0.00057,0.93034,0.84764
0.1212,0.20976,0.22399,0.41798,0.20684,0.59548,0.97587,0.92088,0.99351,0.27279,0.00063,0.93485,0.75272
0.09107,0.25219,0.2434,0.42241,0.22885,0.565,0.99044,0.95768,0.99909,0.46619,0.00158,0.95079,0.90822
0.19538,0.23527,0.20237,0.3651,0.19848,0.56812,0.94046,0.89823,0.97191,0.28219,0.00102,0.89241,0.82451
0.08081,0.49316,0.50841,0.59928,0.69827,0.76865,0.82598,0.85569,0.95884,0.515,0.00326,0.95642,0.93161
0.11777,0.26412,0.26808,0.39172,0.24629,0.52119,0.95466,0.84612,0.9884,0.07588,0.00038,0.92086,0.64648
0.21682,0.3131,0.27157,0.66397,0.48363,0.72127,0.85298,0.66146,0.93568,0.01059,0.00093,0.80191,0.4818
0.15088,0.17528,0.13403,0.19537,0.12171,0.28245,0.85615,0.91848,0.97559,0.38103,0.00118,0.65366,0.52785
0.08599,0.19786,0.1954,0.31858,0.16805,0.43084,0.97134,0.87664,0.99633,0.12089,0.00029,0.91894,0.68974
0.09389,0.28504,0.27001,0.36607,0.27496,0.49668,0.9879,0.95606,0.99766,0.46649,0.0016,0.94712,0.91585
0.15756,0.20669,0.16318,0.20071,0.1426,0.26605,0.95067,0.96768,0.9895,0.66776,0.02843,0.62643,0.44744
0.08336,0.21827,0.22253,0.36229,0.22729,0.5629,0.99367,0.97472,0.99941,0.61867,0.01471,0.83358,0.62838
0.08987,0.15097,0.14391,0.22728,0.13042,0.33234,0.991,0.94733,1.00098,0.38153,0.00056,0.87048,0.67518
0.0883,0.21078,0.21288,0.38311,0.21759,0.64953,0.97822,0.92046,0.99552,0.27652,0.0004,0.94842,0.65899
0.0947,0.29884,0.28665,0.31886,0.34134,0.35801,0.37138,0.36407,0.39054,0.14547,0.00056,0.43023,0.42635
0.11913,0.22151,0.2434,0.52736,0.22981,0.73421,0.97961,0.9595,0.99183,0.55515,0.00677,0.94049,0.84903
0.11873,0.48839,0.48886,0.57131,0.59692,0.69244,0.79104,0.73348,0.94695,0.04969,0.00045,0.91832,0.76654
0.16633,0.49833,0.46026,0.5777,0.77839,0.8408,0.883,0.87578,0.88428,0.54806,0.01435,0.82467,0.78255
0.09879,0.27801,0.27157,0.32919,0.41376,0.56242,0.70332,0.80562,1.00065,0.40361,0.00078,0.95091,0.91641
0.09976,0.45166,0.4455,0.49654,0.52524,0.62112,0.73263,0.72232,0.95571,0.07964,0.00035,0.9328,0.81318
0.16383,0.29519,0.2604,0.40067,0.26097,0.56341,0.9592,0.9512,0.97906,0.61986,0.01825,0.91792,0.69897
0.10383,0.25731,0.29071,0.47216,0.27966,0.60984,0.97236,0.88979,0.99521,0.15239,0.00044,0.81337,0.58378
0.0773,0.22179,0.23253,0.37683,0.19113,0.49121,0.9727,0.88254,0.99625,0.13747,0.00033,0.832,0.56414
0.20425,0.78062,0.66733,0.80767,0.81414,0.87191,0.92085,0.85432,0.96339,0.15058,0.00112,0.80436,0.03583
0.09072,0.26432,0.24729,0.30676,0.24866,0.45188,0.99697,0.97268,1.00205,0.56778,0.00727,0.9566,0.74222
0.0868,0.20416,0.19886,0.28012,0.17173,0.37547,0.97119,0.87829,0.99585,0.12561,0.00031,0.80771,0.53393
0.09355,0.29733,0.28656,0.40225,0.25812,0.47039,0.96442,0.85924,0.99372,0.09052,0.00032,0.93363,0.8203
0.08137,0.24172,0.23923,0.36904,0.22158,0.50694,0.99282,0.96373,0.99996,0.50777,0.00271,0.95322,0.92715
0.08357,0.14949,0.14037,0.21414,0.14341,0.30551,0.98423,0.95976,0.995,0.54009,0.00594,0.66959,0.48092
0.09323,0.21911,0.21134,0.27784,0.49393,0.64861,0.79832,0.90388,0.99715,0.32992,0.00046,0.94538,0.90197
0.12101,0.29525,0.28588,0.41494,0.23032,0.52709,0.95052,0.83355,0.98708,0.06041,0.00047,0.91724,0.62406
0.101,0.26021,0.31284,0.58754,0.473,0.98169,0.99633,0.97106,1.00199,0.55325,0.00604,0.95416,0.92992
0.1862,0.25187,0.20527,0.3205,0.18491,0.44731,0.92274,0.819,0.96929,0.06436,0.00079,0.88147,0.7424
0.06667,0.24814,0.24066,0.32896,0.23652,0.43148,0.99696,0.98244,1.00115,0.6957,0.04816,0.96832,0.94776
0.11765,0.21496,0.19579,0.30967,0.18978,0.42835,0.98084,0.95631,0.99277,0.51159,0.00333,0.89326,0.78999
0.08415,0.19343,0.22553,0.49338,0.17582,0.66228,0.98921,0.94963,0.99918,0.4058,0.00071,0.80047,0.60161
0.08585,0.25021,0.35129,0.59404,0.79121,0.89794,0.96189,0.84959,0.99286,0.07366,0.00033,0.93305,0.80075
0.09128,0.43917,0.43622,0.5038,0.5921,0.6722,0.75381,0.82527,0.96,0.63944,0.01935,0.94974,0.93044
0.08832,0.25701,0.2513,0.39309,0.26238,0.53721,0.9881,0.94798,0.99866,0.39985,0.00071,0.94948,0.91431
0.10742,0.13006,0.12863,0.1926,0.11155,0.24303,0.70779,0.76534,0.85833,0.19813,0.00046,0.72054,0.58201
0.15171,0.34246,0.34153,0.55678,0.33839,0.74926,0.96194,0.91212,0.98482,0.27271,0.00079,0.91693,0.76428
0.08741,0.99894,0.93518,0.97251,0.98477,0.99413,0.99788,0.9845,1.00159,0.70152,0.04702,0.95982,0.49889
0.10051,0.5256,0.50151,0.55901,0.57508,0.5895,0.60073,0.58449,0.61663,0.26239,0.00072,0.51917,0.51516
0.0944,0.2097,0.231,0.4782,0.20474,0.65772,0.98394,0.94031,0.99673,0.36211,0.00056,0.94613,0.8354
0.12299,0.29113,0.29855,0.52647,0.46905,0.81855,0.9799,0.95896,0.99205,0.54667,0.00571,0.93896,0.90954
0.08933,0.13543,0.11735,0.13911,0.19137,0.23614,0.30661,0.36745,0.45561,0.33677,0.01726,0.95499,0.93838
0.14589,0.52369,0.49971,0.63775,0.82806,0.88577,0.94434,0.83552,0.98252,0.06878,0.00048,0.90758,0.77196
0.17931,0.42099,0.38461,0.56787,0.86954,0.91335,0.94599,0.89374,0.97609,0.23315,0.00116,0.90201,0.83121
0.18681,0.27729,0.28098,0.42866,0.55096,0.69061,0.8504,0.76446,0.9633,0.02416,0.00084,0.86495,0.65328
0.08979,0.2621,0.25659,0.39891,0.27018,0.54752,0.99778,0.98009,1.00182,0.64685,0.02162,0.95539,0.93819
0.09235,0.4058,0.42431,0.69341,0.37745,0.90594,0.96263,0.8473,0.99393,0.07103,0.00032,0.93396,0.8063
0.1419,0.79249,0.74617,0.87318,0.89526,0.93301,0.96005,0.91008,0.9841,0.27452,0.00089,0.92334,0.86348
0.0963,0.62567,0.63745,0.71913,0.75233,0.7634,0.7683,0.75115,0.75696,0.44783,0.00859,0.58403,0.55877
0.10599,0.30061,0.30505,0.38893,0.45035,0.52459,0.59091,0.52229,0.6228,0.02923,0.00032,0.52624,0.41764
0.08977,0.95317,0.88518,0.91299,0.80166,0.87082,0.94424,0.80854,0.98555,0.03654,0.00026,0.84217,0.03403
0.08397,0.12161,0.1226,0.26577,0.0913,0.37722,0.97348,0.97812,1.00065,0.63731,0.02056,0.79094,0.72398
0.11554,0.26904,0.26199,0.39453,0.25789,0.52817,0.99233,0.97164,0.999,0.59086,0.00973,0.94622,0.92299
0.08439,0.22317,0.22741,0.42452,0.25937,0.7468,0.99245,0.95932,1.00048,0.46971,0.00165,0.95378,0.72204
0.10905,0.29258,0.3161,0.4299,0.67989,0.84107,0.97752,0.91997,0.99483,0.26379,0.00053,0.9381,0.88193
